GSM146300	GSM146307	GSM146308	GSM146309	GSM146310	GSM146311	GSM146312	GSM146313	GSM146314	GSM146315	GSM146334	GSM146335
NCAPD2	5.9518675043269	5.70873904135958	5.29645740737124	4.82781902461732	5.40599235967584	5.34695688937888	5.77873424411784	5.77610398807316	5.49505552836802	5.18189764310839	5.48542682717024	5.10852445677817
EFCAB14	7.3789450602529	7.30012372456901	6.49105137636412	6.71218305120923	7.1873520732005	7.06069593168755	6.78659636189081	6.8923910259134	7.2747275727873	6.98299357469431	6.89360490485829	7.17791779219584
RNF13	8.45697038112101	8.37242979233409	8.16239132875691	8.1766718338829	7.98042523154384	7.88172579064223	8.02956331443266	7.82845387393049	8.22689381357139	8.04412085578327	8.60492381604251	8.42710328715284
AIP	8.13903966768306	7.9413411054853	7.47735352663456	7.41743061254603	7.55573947918052	7.50342824659197	7.79344074293286	7.69348695749933	7.85829188728283	7.61470984411521	7.44790974874208	7.81826260830447
RELA	7.25266543245025	7.05148086534133	6.93014594790882	6.19770815795585	7.17692111164436	7.24079133216196	6.81378119121704	7.0805510773276	6.86913111964429	6.9242186797485	6.37677657188298	6.89299809305507
RNASE1	2.48542682717024	2.37851162325373	1.13750352374994	2.95419631038688	1.70043971814109	3.08746284125034	3.16188768237689	0.632268215499513	2.51096191927738	2.52356195605701	1.88752527074159	3.06177619758669
ADAR	9.93191939010004	9.80073815374144	9.3843520639618	9.4655664048094	9.4093909361377	9.45182927725244	9.47654370621426	9.4487357980294	9.35601172150278	9.4592266758085	9.3789450602529	9.48421870843316
FBLN1	0.37851162325373	1.32192809488736	2.72246602447109	2.53605290024021	1.43295940727611	2.4594316186373	3.49825086752783	3	1.8073549220576	3.20163386116965	1.92599941855622	1.67807190511264
DDX42	8.1006623390052	8.00168966840421	7.58571370877816	7.66177809777199	7.47167521439204	7.28447711781042	7.63299519714296	7.75288236627309	7.4110872267986	7.29278174922785	7.91348784071516	7.97269265400426
DHRS7	2.76553474636298	3.59693514238723	1.43295940727611	3.51096191927738	4.01792190799726	2.8073549220576	1.84799690655495	3.49825086752783	3.10433665981474	3.10433665981474	4	2.40599235967584
DHCR7	4.60880924267552	4.97727992349992	3.43962313755712	3.35049724708413	4.877744249949	4.3327079336406	3.43962313755712	4.47897180503294	1.53605290024021	3.41278152533848	4.66391384211598	4.90448409790142
AEBP1	6.5894638929561	6.81762325751143	6.04657836662033	5.91647664443772	5.96347412397489	5.90689059560852	6.34695688937888	6.05961485629722	5.93781516880342	6.51254295509686	5.9518675043269	6.09381367340273
SMG7	5.45285896471381	5.38887833881199	5.04439411935845	4.04439411935845	5.06608919045777	4.43962313755712	4.88264304936184	4.97727992349992	4.56071495447448	4.56071495447448	4.53605290024021	5.35049724708413
LBR	7.66249036391378	7.74685018309805	7.3566720442121	7.40429006444484	8.04384754043891	8.00562454919388	7.53216108498321	7.95884267524324	7.70804925170222	8.12928301694497	7.19967234483636	7.45285896471381
VARS	5.51569983828404	5.21723071622067	4.86046625851717	4.87282875953489	4.8923910259134	5.17592374206376	5.61028665708102	5.52825874275841	5.19377174339668	4.76553474636298	4.94016675048282	4.95884267524324
MYOF	0.765534746362977	-0.514573172829758	1.92599941855622	0.84799690655495	0.84799690655495	0.584962500721156	0.765534746362977	2.40599235967584	0.84799690655495	3.27798474729977	1.76553474636298	0.584962500721156
OSBP	7.12463831417871	7.26256470208851	7.49465561290021	7.31560245663795	7.70251902915328	7.63117705570398	7.45738087907254	7.30514974563003	7.49625461006128	7.77346892790519	7.26397335480341	7.17990909001493
SLC29A1	3.76022094646651	4.68088692071969	4.20945336562895	3.59693514238723	3.92124588858559	3.32912359629157	3.41278152533848	2.48542682717024	2.92599941855622	1.74416109557041	2.03562390973072	2.83794324189103
POLR2B	8.61360531806338	8.41953889151378	9.12593001006667	9.03809592468451	8.76586620990054	8.69104555348718	8.68860001099912	8.71046207397916	8.78299820892041	8.97412774319142	8.87927691241217	8.8008998999203
TBCB	8.50660511556825	8.54341854992942	7.79246495997995	7.69348695749933	8.66533591718518	8.75455350631966	7.98811658476014	7.86046625851717	8.38715571766298	8.39446269461032	7.71699089440494	8.04001567884788
PRKAG1	6.94836723158468	6.73606362787181	7.05202456048283	6.4178525148859	6.65391987311942	6.83035674741922	6.62935662007961	6.40769264866568	6.44956137461324	6.98071082890019	6.52825874275841	6.75888943272096
ATXN2L	5.11270013274936	5.72383156649532	5.23840473932508	4.81762325751143	4.96578428466209	4.52356195605701	5.35755200461808	4.877744249949	4.86294724802092	4.97269265400426	4.88752527074159	4.94251450533924
VPS26A	8.61948637605555	8.31605520889049	8.66177809777199	8.72894086840337	8.72996056101802	8.75655632252409	8.71493235178568	8.61028665708102	8.70632333327543	8.7488637145357	8.51766938813381	8.73707830031375
ENG	2.40599235967584	2.41953889151378	2.82781902461732	1.37851162325373	2.36457243229586	1.84799690655495	1.76553474636298	1.72246602447109	1.8073549220576	3.30742852519225	1.48542682717024	1.98185265328974
SH3BP5	10.0476692513913	10.2330803627052	10.3728650601126	10.4268412981132	10.0648774638812	9.95855271543101	10.4188013442794	10.4659744645041	10.4339505021637	10.4768474421445	10.5246886215113	10.4313931330577
C4orf46	10.9936460600166	11.1056466526777	11.7922615887676	11.9137496083719	11.3642441117845	11.3149230617392	11.5673381883244	11.4147380808116	11.2949653005091	11.0834793273318	11.6142037079749	11.4034914215882
TBC1D5	8.37460481919094	8.27052894238072	7.97441458980553	8.231701199029	7.8648051942415	7.85362145574883	8.26819107921981	8.13391281423904	8.36062764619295	8.2747275727873	8.23935985027747	8.08001802908917
GBAS	8.42038134119664	8.80896417491926	8.60843965255159	8.71080643369935	9.08613622502731	8.98156728190301	8.59507095419544	8.61397358738022	8.68018368159249	8.68229237143083	8.37460481919094	8.39574832817903
UBE3C	6.91408609701272	6.93781516880342	6.876516946565	5.97956810009519	6.36632221424582	5.90689059560852	6.70043971814109	6.75755668893945	6.5438051759644	6.23457795978457	7.11374216604919	6.92243574023315
LPCAT1	7.38456792317383	7.45038647903429	7.10852445677817	6.90207357931074	5.75488750216347	7.1333991254172	6.57288966842058	6.5077946401987	7.37330019660839	7.12928301694497	7.0389189892923	7.32463061526719
SCARB1	1.58496250072116	1.20163386116965	1.92599941855622	2.65535182861255	0.485426827170242	1.53605290024021	2.16992500144231	1.53605290024021	1.26303440583379	2.65535182861255	1.43295940727611	1.0703893278914
KRT5	3.13750352374994	3.13750352374994	1.37851162325373	2.03562390973072	2.51096191927738	0.925999418556223	-0.15200309344505	0.37851162325373	1.63226821549951	-0.736965594166206	0	0
TIMM17A	6.44377239276374	6.76553474636298	6.27891401949994	6.9413411054853	7.21237478756727	7.33091687811462	6.64241277290506	6.87405920314115	7.40343816300828	7.25550073314839	6.53449743373817	6.32732808262995
RNF14	5.86294724802092	5.91408609701272	5.98641093525204	6.02569327368077	6.10852445677817	5.94602898951548	5.98754825895374	5.99887245399427	6.06069593168755	6.11997860965488	6.0703893278914	5.87405920314115
SCCPDH	4.61765111942733	5.34163000932991	5.43462822763672	5.4093909361377	5.59395128394841	5.2667865406949	4.79960542245267	4.85299758761332	5.27984269352035	5.8703647195834	5.17592374206376	5.27426166125705
SMARCD2	6.86170728658586	6.40258575823259	5.8801957289431	6.47897180503294	6.34695688937888	6.96809075204526	6.37677657188298	5.92362461136832	6.49505552836802	6.21723071622067	6.03782146543497	6.24031432933371
FAM127A	7.40087943628218	7.05202456048283	7.00562454919388	6.66533591718518	7.10643207781693	7.21529030565123	6.96231765494231	6.71561885907482	6.36806987653208	6.8814199080924	7.22689381357139	6.96231765494231
NET1	2.88752527074159	3.57893871309339	5.23266075679027	4.48864353985378	4.49185309632967	4.90929308582382	3.74953426766926	3.94485844580754	4.44294349584873	4.89481776330794	4.6724253419715	3.6724253419715
USO1	7.52316986608561	7.64457735701838	7.36106648879432	7.34118521356844	6.9407540474748	6.98299357469431	7.60622012128167	7.17092652528738	7.24745286463493	7.33494363072662	7.40981519582048	7.66888498426625
HDAC2	7.43962313755712	7.59544398458948	6.98185265328974	7.40087943628218	7.27891401949994	7.2364926183813	7.34961297182452	7.231701199029	7.18982455888002	7.24697805961472	7.66959375118833	7.53138146051631
PRKAB1	6.49505552836802	6.44211412241923	6.45203527354619	6.15987133677839	6.28355142317431	6.14261765544658	5.91288933622996	5.85549144310187	6.30560578958543	6.32553033156756	6.38284014447524	6.0703893278914
SUPT7L	5.63807383718072	5.6409679104499	5.50462039240355	5.23266075679027	4.98641093525204	5.08746284125034	5.17791779219584	5.03562390973072	5.2667865406949	5.21723071622067	5.762880292917	5.82017896241519
EPCAM	0.678071905112638	1.26303440583379	1	-0.15200309344505	0.765534746362977	-1.73696559416621	-0.514573172829758	-1.73696559416621	-1	0.485426827170242	-1.32192809488736	-0.15200309344505
NEDD8	8.64925617751731	8.77016832010343	8.74416109557041	9.33248417326158	8.99971819610402	8.90508609876177	8.81474266745448	8.65713977659315	8.71011763204345	8.65248649491816	8.79279029430106	8.53915881110803
HSPB1	8.73470962022584	8.83447104998422	6.19770815795585	6.29094040240368	7.32012359804061	7.26115467261557	7.50620838930675	7.17990909001493	7.82972273508606	7.67171796512923	6.26491169307446	6.38887833881199
EFEMP1	-0.234465253637023	1.70043971814109	3.51727569320958	1.29278174922785	1.60880924267552	2.67807190511264	0	2.8073549220576	2.76553474636298	1.82781902461732	2.8972404255748	1.72246602447109
RYBP	7.38629363515099	7.66746640495737	8.89451464427313	8.9357543858214	8.36457243229586	8.43128865429159	8.71664800788143	8.79960542245267	8.79344074293286	8.66213427479907	8.78692302215279	8.29001884693262
LIPA	8.51254295509686	8.60510907383293	8.40981519582048	8.61728378777904	8.86974805146506	8.93428059364002	8.72723977748481	8.69313843834293	9.22062016744785	8.94163454493325	8.75455350631966	8.49065034924802
BNIP3	5.8703647195834	5.4446008137115	5.04001567884788	5.08321336824898	5.67383905599044	5.50937914891469	4.78920757534734	4.73335434061383	5.15785216914174	4.456149034648	5.78004757606187	5.69905184401685
CAPG	8.50937914891469	8.16741814583174	7.20163386116965	7.3671963100259	8.23122118071119	8.17492568250068	7.67383905599044	7.2807707701306	7.85549144310187	8.02680005934372	6.92243574023315	6.97727992349992
SH3GL1	5.73335434061383	5.55765515472542	5.93545974780529	5.27052894238072	5.70321146739115	5.98641093525204	6.24982454861618	5.81249822533356	5.31831684133498	6.20945336562895	5.42290574261218	6.08533966935737
COL3A1	0.584962500721156	0.432959407276106	4.22881869049588	2.83794324189103	1.03562390973072	2.29278174922785	2.8972404255748	1.56071495447448	0.722466024471091	1.98185265328974	2.6667565918848	1.94485844580754
CDC25B	8.67595703294175	8.43920755494128	8.50143914515887	8.14159627838382	7.5630055530624	7.65320336203398	8.55842071326866	8.85798099512757	8.28909670241999	8.30833903013941	8.25550073314839	8.71149490665009
ATMIN	6.61249994573944	6.71836162613835	6.01346225980656	6.26865895502767	7.36937923530375	7.39531991094028	6.81313985089045	6.95303237725324	6.87098112422465	6.82654848729092	6.65963918701565	6.46515822966425
ZFR	6.78920757534734	6.7279204545632	7.22833771198138	7.37330019660839	6.85798099512757	7.04821438460804	6.74685018309805	6.77016832010343	7.03342300153745	7.07092594498551	7.17242750864548	7.01290383323064
SRGN	10.0206327616577	10.1009251010569	9.88195516000188	10.5896043354036	10.6047848570864	10.9169990490828	10.5943246039248	10.8175433187365	10.0533150158464	10.5383829600321	10.1731149378001	9.9244413923392
PLAT	1.53605290024021	0.137503523749935	3.43295940727611	-0.514573172829758	1.96347412397489	-0.15200309344505	1.0703893278914	-0.736965594166206	2.32192809488736	0.263034405833794	-0.321928094887362	2.60880924267552
LRRFIP1	6.84360704649056	6.72109918870719	7.51333282374013	7.62862780216015	8.56071495447448	8.1025006691504	6.75555526197214	7.15025502130218	7.94544383637791	8.0389189892923	7.66035250967092	7.78920757534734
FAM32A	7.1168637576909	7.52277766952458	6.63372181264101	6.86418614465428	7.3983161634002	7.38456792317383	6.71973105674985	6.93428059364002	6.99774402605963	6.98641093525204	6.5077946401987	6.83920378809694
GDI1	6.87282875953489	7.39917109381982	7.01234519041983	6.55918586578773	7.24031432933371	7.02125762056052	7.26209484537018	7.19278595925112	6.91169158187234	6.82527683005487	6.51727569320958	7.19278595925112
NR3C1	8.49685377738804	8.56985560833095	8.82273014794452	8.77033352995656	9.02749136945368	9.08028457782728	8.33002051583608	8.50759645419098	8.61728378777904	8.67719108510793	8.9136374280491	8.81426200943208
TBL1X	5.63226821549951	5.06608919045777	6.1333991254172	5.61323695471633	5.91408609701272	5.36457243229586	5.1333991254172	5.38370429247405	4.85549144310187	5.05528243550119	5.656782364219	5.43462822763672
TOMM34	6.93663793900257	6.72519581722666	5.64385618977472	6.37503943134692	6.58195375084882	6.58496250072116	5.93310047493137	6.31469652565629	6.67948009950545	6.71287086768991	6.43796008833447	6.25738784269265
UBXN1	7.58044701959866	7.4643415327611	7.04821438460804	7.20163386116965	7.65642486327778	7.52277766952458	7.57856138994729	7.37634248280467	7.59021276140836	7.43712784427281	7.01402047031493	7.27937843123448
ABCE1	7.30058135979597	7.36850646150769	6.65749710044411	7.04111153536915	7.211888294546	7.08958289312471	6.99265514938683	7.10590850857116	7.07788386443832	7.17891378466957	7.03066713624694	6.92124588858559
MPZL1	5.12515513132229	5.02236781302845	4.31469652565629	3.35049724708413	4.40599235967584	4.41953889151378	4.71149490665009	4.59693514238723	3.98185265328974	4.57893871309339	3.36457243229586	4.20945336562895
PON2	5.05961485629722	5.74281466986289	5.38370429247405	4.74953426766926	3.06177619758669	4.0703893278914	2.4594316186373	3.5909612413426	4.456149034648	5.68229237143083	4.66959375118833	5.09381367340273
PPP2R5C	8.63462956768316	8.83778559614527	8.44315076472932	8.53255073928427	8.4908508767403	8.78053976747196	8.16113188298431	8.32553033156756	8.13801575348757	8.27868175755934	8.51884982870769	8.556697634918
ARIH1	7.28401434473801	7.15431181143649	7.61765111942733	7.54457811733884	7.67525138605026	7.61618123133188	6.9413411054853	7.09064175191785	7.29001884693262	7.34340782229781	7.36981542428391	7.24935052362723
B4GALT1	4.83794324189103	4.72519581722666	5.60733031374961	5.07895134139482	4.37851162325373	4.2667865406949	5.48058827023386	5.66391384211598	4.42290574261218	4.73606362787181	5.62935662007961	5.53294028837287
CEACAM5	3.49825086752783	3.26303440583379	2.8073549220576	3.0703893278914	4.20163386116965	3.30742852519225	3.99548451887751	3.61470984411521	3.52356195605701	3.37155886261196	3.877744249949	3.20945336562895
CYB5R3	9.12179250576921	9.20310325023664	8.99322146736894	9.40769264866568	9.4749227003798	9.50799279898493	9.13519623665344	8.96318509361413	10.1159539909578	9.95681173166275	9.35027622907667	9.49825086752783
DCAF11	6.37590826307501	6.10013667128545	5.90327934205614	5.88874324889826	5.94953493301701	6.15886210620845	6.52669484554198	6.47897180503294	6.53993424517179	6.46597446450407	5.85673675611911	6.11165734626313
IL13RA1	4.17392693199981	4.4262647547021	4.53294028837287	4.40599235967584	4.24792751344359	3.36457243229586	4.31469652565629	4.58496250072116	3.32912359629157	3.48542682717024	3.99548451887751	4.35755200461808
FAM3C	10.0454866563595	10.2357749191504	9.85424505422013	9.47897180503294	9.81426200943208	9.36084708417966	9.35469016870116	9.20334800297976	9.91662592221124	9.66355810421727	9.77791280411336	9.42185444544339
RRM2	1.76553474636298	0.137503523749935	4.24031432933371	2.78659636189081	2.18586654531133	4.12515513132229	2.36457243229586	4	0.53605290024021	1.4594316186373	3.16188768237689	2.90689059560852
B2M	12.6948584338417	12.6940857781577	13.0189130028849	13.0986818733542	12.5963877869299	12.5956887333782	12.6888403818705	12.782598997147	12.8643215844511	12.7021835098676	13.1119832980146	12.9680907520453
IMPDH2	8.40514146313634	8.49904859773388	7.27426166125705	7.33449676839042	7.80606622608903	7.90508609876177	8.59842476052772	8.39531991094028	8.20163386116965	8.11790278909403	7.70182625841205	7.72109918870719
DCN	2.12101540096137	0.887525270741587	3.61470984411521	1.96347412397489	1.90689059560852	2.0703893278914	2.21723071622067	1.84799690655495	2.18586654531133	2.60880924267552	3.16188768237689	1.60880924267552
ARAF	7.01680828768655	6.94602898951548	7.24222139509837	7.08321336824898	6.92481250360578	7.20065343636747	6.80864246791806	7.02458563827827	7.17292748960384	6.93663793900257	6.84423498775875	7.27891401949994
PSRC1	3.74416109557041	3.47248777146274	4.04439411935845	1	3.95419631038688	3.05311133645956	1	3.68929916053589	3.90689059560852	2.92599941855622	3.0703893278914	2.35049724708413
CKS1B	6.63517394667492	6.49185309632967	5.44956137461324	6.6409679104499	6.43128865429159	6.39917109381982	5.63517394667492	5.94719858426206	6.79441586635011	6.26115467261557	6.98299357469431	6.73606362787181
UBE2A	8.3110671022556	8.20872208486265	7.72212443691394	7.50303064564116	8.15304528950378	8.10669379120375	7.68088692071969	7.78659636189081	7.64349547092277	7.8712892278117	7.43337679337504	7.58496250072116
AKR1A1	7.76420813013995	7.87835751033694	7.25927248703759	7.7292808460274	7.20652601587743	7.43546191447928	7.97899639608894	7.83289001416474	8.23983716874035	8.31876874268273	7.67807190511264	7.56833618213375
UQCRC1	7.96520709119934	8.08161658331465	7.51727569320958	7.82209277437953	8.28955784835356	8.37503943134693	7.92243574023315	7.85362145574883	8.20750245925879	7.96000193206808	7.66249036391378	8.07948478382682
CTDSPL	2.53605290024021	0.584962500721156	1.26303440583379	0.678071905112638	0.84799690655495	1.43295940727611	0.263034405833794	0.263034405833794	0.584962500721156	1.37851162325373	2.98185265328974	1.53605290024021
DVL3	5.9413411054853	5.8008998999203	5.60436789989375	4.99095486039699	5.7292808460274	5.68229237143083	5.35931031689044	5.39574832817903	5.25738784269265	5.28540221886225	5.43962313755712	5.58496250072116
RPS4Y1	10.9960497275198	10.9778523079712	11.57931593758	11.9731592145897	11.556697634918	11.5896043354036	1.63226821549951	5.62351574149055	11.581200581925	11.6031163047922	11.6470086384416	11.5443849208148
FARP1	5.33985000288462	4.89965902637744	3.43295940727611	0.584962500721156	5.1333991254172	3.28540221886225	1.56071495447448	2.74416109557041	4.55151601762801	5.3110671022556	1.63226821549951	1.74416109557041
GSPT1	7.20359271420771	7.37677657188298	7.22978016673333	7.48864353985378	7.74348803978919	7.67807190511264	7.98470326682514	7.98868468677217	7.31741261376487	7.877744249949	7.456149034648	7.22689381357139
COASY	6.61176256006487	6.12928301694497	6.18784690943957	6.22303633790187	6.20554891117303	6.25171909260596	6.35402893805439	6.28355142317431	6.67525138605026	6.4245862262511	6.61323695471633	7.23074100262691
SEC63	7.04766925139131	7.01346225980656	7.44625622988956	7.52434581646254	7.14771372235215	7.13134253912326	7.01903466936434	6.71561885907482	7.0389189892923	6.8972404255748	7.41869594960205	7.34251918966061
SLC25A36	8.71080643369935	9.03066713624694	8.91378699987453	9.27076252046605	8.90418300324503	8.98470326682514	8.92273304987684	8.96491840784853	8.71973105674985	8.90177198109894	8.9614496943982	8.52630360620646
SLC20A1	8.8607766156316	8.66711154207503	8.20799043323296	8.22448410023199	8.97125613587215	8.97871045910636	8.90237511448603	9.0639343057541	8.31922050252387	8.89542381038297	8.15431181143649	8.20847824221171
GNG10	7.38024459047818	7.78528898070402	6.59991284218713	7.45532722030456	7.40514146313634	7.80283944093511	7.28447711781042	7.12412131182919	7.18388345903223	7.34695688937888	7.79895774790043	7.45368218587218
NSA2	10.1681706599969	10.3306928397508	10.4631156198924	10.949607882985	10.3025246916294	10.4501802471648	10.9170736628782	10.7368246990989	10.6268953825633	10.5423547937764	10.6060350061161	10.4362951198394
PRDX4	6.5438051759644	6.37851162325373	5.43295940727611	5.91647664443772	6.23457795978457	6.02901108665907	6.34163000932991	6.12722055048807	6.3819754785573	6.64961545906341	6.1106138055009	5.93073733756289
AFF1	2.96347412397489	4.5909612413426	5.35755200461808	3.37851162325373	4.40599235967584	4.35049724708413	4.65535182861255	4.96347412397489	3.54843662469604	4.93073733756289	3.92599941855622	4.6724253419715
CD55	9.27879789320367	9.51668494930961	8.90749159334305	9.12902536982563	9.27763611584914	8.97828144734499	9.23947919469917	9.4929547343305	8.98683753671616	9.32237886665822	8.97154355395077	8.45100499781799
PKP4	-0.321928094887362	2.23266075679027	2.64385618977472	1.86789646399265	1.94485844580754	1.8073549220576	2.30742852519225	2.73335434061383	1.37851162325373	2.36457243229586	2.47248777146274	1.65535182861255
MCM6	6.30924896081662	6.71836162613835	6.63807383718072	6.58496250072116	7.16087986183931	7.26209484537018	6.75888943272096	6.88752527074159	6.63081315229913	6.59245703726808	6.27798474729977	6.68088692071969
ETFA	7.93840342367024	7.98697970917658	7.61470984411521	7.84674402324487	7.73267622307331	7.73876783680019	7.85735900975864	7.74011804283313	7.53138146051631	7.61691636257881	7.83415498140132	7.88325423134128
LRRC41	4.96578428466209	4.8923910259134	5.38370429247405	5.04875931191986	4.83289001416474	4.69209237542757	4.94719858426206	5.23266075679027	4.60288440871842	4.79701297783614	5.15785216914174	5.20750245925879
CHMP1A	7.15380533607904	7.17492568250068	6.17192735435346	6.2667865406949	6.96000193206808	6.876516946565	6.92124588858559	6.58496250072116	6.76818432477693	6.74550626586916	6.5668151540109	7.00562454919388
WDR82	9.87221314397577	9.86897684545916	9.1103528023268	9.12541347048331	9.94280770624278	9.33940465790782	9.85393328867793	9.92599941855622	9.51550273533396	9.36828818553468	9.36828818553468	9.4722846750957
EIF4G3	6.25833047261243	6.5438051759644	6.35491051158679	6.35138098067433	6.24222139509837	5.9413411054853	6.47816289273763	6.36457243229586	6.20945336562895	5.77478705960117	6.58421090130802	6.65176927141799
DNPEP	6.47897180503294	6.16390121381454	5.70321146739115	5.82273014794452	6.00898878322726	5.98185265328974	5.60584986719498	5.63226821549951	5.82017896241519	6.41953889151378	5.73335434061383	6.47897180503294
CDK2AP1	7.38973887867698	7.37764435839991	7.02125762056052	7.15076274435542	8.14312807294381	8.14974711950468	8.24935052362723	8.02956331443266	7.31015831794782	7.75020450927987	6.87159726561385	7.05961485629722
PLK2	5.75488750216347	5.79960542245267	3.73335434061383	4.51096191927738	5.90689059560852	5.91886323727459	6.88508622529017	7.31831684133498	5.40599235967584	5.90207357931074	3.53605290024021	3.49825086752783
CPD	4.08746284125034	4.72246602447109	3.51727569320958	3.54225804976692	5.61618123133188	6.0389189892923	3.88752527074159	4.16188768237689	3.95419631038688	4.62643913669732	4.2667865406949	3.54843662469604
HEXB	7.5713734359732	7.57818396809009	6.51884982870769	6.81121411751324	7.12308675098106	7.31288295528436	7.17392693199981	6.99095486039699	6.76818432477693	7.37068740680722	7.11270013274936	7.07360604057494
FURIN	3.74416109557041	4.29278174922785	5.21334728173344	4.18586654531133	4.80219321694183	4.20945336562895	4.81249822533356	4.96347412397489	4.91647664443772	4.86294724802092	3.48542682717024	4.88264304936184
CCT2	8.66106547980695	8.69991942179324	8.37482214163481	8.53352441485668	8.54148386405427	8.54939964124664	8.5980525001616	8.53352441485668	8.75555526197214	8.88310146011851	8.73809225962049	8.68685065339314
GNL2	7.30469355747101	6.90207357931074	6.19770815795585	6.80606622608903	6.61470984411521	6.78920757534734	6.39059890555246	6.57440430902258	6.48381577726426	6.53294028837287	6.82781902461732	6.71561885907482
CAPZB	8.19721669311005	8.11009175192513	7.78953364497036	7.62643913669732	8.28193002695544	8.45327063401062	8.25266543245025	8.30263892378755	8.22279490286811	8.1331422124006	7.51175265376738	7.9718309147805
ALCAM	7.25266543245025	7.50263293508292	6.10433665981474	6.34163000932991	6.37677657188298	6.24317398347295	7.04930403348226	6.73335434061383	6.75555526197214	6.95070169008901	6.34695688937888	6.2460279805281
CIB1	9.00534384191779	8.9442728176116	8.32192809488736	8.59618975614441	9.012065787874	9.01094763626531	9.35138098067433	9.33539035469392	9.34429590791582	9.49605483230829	8.41278152533848	8.41447383643093
ARPC1B	9.53216108498321	9.4068427546553	9.09645162447759	9.41743061254603	9.73707830031375	9.60603500611611	9.65624607958081	9.40620500541885	9.77610398807316	9.81330021270253	9.43671154213721	9.5467015733253
CCNC	8.77741971551583	8.87590290312484	9.09460556531222	9.19697089788995	8.93457547254568	8.73131903102506	9.24816477930069	8.90267658665114	9.0757465380609	9.03039125995948	9.31197531446116	9.10669379120375
GNPAT	8.07895134139482	7.90086680798075	7.74348803978919	7.4178525148859	7.4110872267986	7.44377239276374	7.19179950106508	6.79311555527435	7.16691625156997	7.32373033752135	7.68509917200661	7.9407540474748
PPP1R12B	4.58496250072116	3.95419631038688	4.74953426766926	4.32912359629157	4.5453506448223	4.52356195605701	4.16992500144231	3.91647664443772	4.4093909361377	4.51412226017071	4.57893871309339	4.90929308582382
MYCBP2	9.37861999471225	9.10525377970088	9.53440016137587	9.70839418775667	9.48220292629595	9.38683249708565	9.62442993899968	9.76603191311566	9.40087943628218	9.33773338880071	9.73834563813724	9.66240134987451
RNF41	8.02707662314038	8.05392588153111	8.46943831980764	8.46393301087224	7.88447581908648	8.06877827798541	8.17417668445276	8.21577565302028	7.90327934205614	7.91139198784346	8.05148086534133	7.92303029826377
ACSL1	7.33762190199251	7.34074028063018	5.74685018309805	5.72246602447109	7.31197531446116	7.1053847492476	6.78594281939225	6.95011842950258	7.07414146275251	7.22448410023199	6.14974711950468	6.06608919045777
SETX	8.29920801838728	8.27029532647204	7.59544398458948	7.48381577726426	7.38887833881199	7.46842040186455	7.2635039567056	7.26725487215199	7.27565894469885	7.4148966042115	7.93428059364002	7.92332748541919
NDUFS2	7.70873904135958	7.69766263347052	7.93604896367662	8.03837033173068	6.97039353791468	7.19377174339668	7.32102612859297	7.19967234483636	7.63662462054365	7.53838296003212	7.95594045128948	7.876516946565
RBM6	8.35974956032233	8.36850646150769	8.56338696616201	8.31197531446116	7.92540608314137	7.60584986719498	8.3527055668799	7.89905475619441	8.12825215227739	8.25738784269265	8.31242920625061	8.71836162613836
PGM1	7.1106138055009	6.93310047493137	6.30560578958543	6.17192735435346	7.1548181090521	7.00112666545428	7.16087986183931	6.89117612475454	7.09908476089186	7.04548665635946	6.33091687811462	6.49825086752783
NASP	7.25455625190949	7.21529030565123	6.37330019660839	6.31560245663795	6.27239650903748	6.40854204229686	6.10852445677817	6.20261362014849	6.91767043436176	6.58270652678079	7.24031432933371	7.31288295528436
ATP6V1A	6.46188866443282	6.46352437327118	6.02236781302845	6.08852325661663	5.85424505422013	5.98641093525204	6.15380533607904	6.01010845347429	6.22207035524718	6.55458885167764	6.3819754785573	6.10852445677817
CCZ1B	7.43629511983936	7.33985000288462	6.25550073314839	6.40769264866568	6.98754825895374	7.09592441999854	6.74685018309805	6.86046625851717	6.73741636593706	6.74281466986289	6.68929916053589	6.68369645430652
CCZ1	3.56071495447448	4.20163386116965	5.80219321694183	4.71149490665009	3.98185265328974	4.27798474729977	3.21723071622067	4.24031432933371	4.67807190511264	4.98641093525204	4.25550073314839	4.63807383718072
CLIP1	6.69696752623429	6.58120058192496	6.72109918870719	6.70251902915328	7.00450139223494	6.53605290024021	7.23218105768664	7.42500604148493	6.00450139223494	5.89360490485829	6.83289001416474	6.47004872601133
MYO10	-0.62148837674627	1.43295940727611	4.88264304936184	2.60880924267552	0.070389327891398	-0.321928094887362	-0.234465253637023	1.60880924267552	0.53605290024021	2.21723071622067	1.43295940727611	2.44625622988956
KIAA0141	6.14873077917319	6.23457795978457	5.99661471481536	6.26209484537018	5.97154355395077	5.93073733756289	6.82145511910246	6.59991284218713	6.4667902378031	6.60659028037053	6.16289479937478	6.34251918966061
PPP5C	4.63226821549951	4.41953889151378	5.10852445677817	4.12515513132229	4.3327079336406	4.12101540096137	4.456149034648	4.16188768237689	4.5077946401987	3.94953493301701	4.33985000288462	4.37155886261196
RSU1	6.37155886261196	6.57213175138666	5.77741971551583	6.20945336562895	6.41700858678878	6.52825874275841	6.40429006444484	6.17192735435346	6.60880924267552	6.57591736111815	6.23266075679027	6.08427691053149
